region	tags	indicator	Численность студентов 1 курса / всего / 5	Численность студентов 1 курса / из них лица с ОВЗ, инвалиды, дети-инвалиды / 6	Численность студентов 2 курса / всего / 7	Численность студентов 2 курса / из них лица с ОВЗ, инвалиды, дети-инвалиды / 8	Численность студентов 3 курса / всего / 9	Численность студентов 3 курса / из них лица с ОВЗ, инвалиды, дети-инвалиды / 10	Численность студентов 4 курса / всего / 11	Численность студентов 4 курса / из них лица с ОВЗ, инвалиды, дети-инвалиды / 12	Численность студентов 5 курса / всего / 13	Численность студентов 5 курса / из них лица с ОВЗ, инвалиды, дети-инвалиды / 14	Численность студентов 6 курса / всего / 15	Численность студентов 6 курса / из них лица с ОВЗ, инвалиды, дети-инвалиды / 16	Численность студентов 7 курса / всего / 17	Численность студентов 7 курса / из них лица с ОВЗ, инвалиды, дети-инвалиды / 18	Итого студентов на всех курсах / всего (сумма гр. 5, 7, 9, 11, 13, 15, 17) / 19	Итого студентов на всех курсах / из них лица с ОВЗ, инвалиды, дети-инвалиды (сумма гр. 6, 8, 10, 12, 14, 16, 18) / 20	Из общей численности студентов (из гр. 19) / женщины / 21	Из общей численности студентов (из гр. 19) / граждане стран СНГ / 22
Российская Федерация	Государственные, Муниципальные; очно-заочная	Инфокоммуникационные технологии и системы связи / 01 / 1 / 11.03.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Государственные, Муниципальные; очно-заочная	Информатика и вычислительная техника / 01 / 1 / 09.03.01	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
Российская Федерация	Государственные, Муниципальные; очно-заочная	Информационные системы и технологии / 01 / 1 / 09.03.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Государственные, Муниципальные; очно-заочная	Информационные системы и технологии / 03 / 1 / 09.04.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Государственные, Муниципальные; очно-заочная	История / 03 / 1 / 46.04.01	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	2.0
Российская Федерация	Государственные, Муниципальные; очно-заочная	Конструирование изделий легкой промышленности / 01 / 1 / 29.03.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Государственные, Муниципальные; очно-заочная	Конструирование изделий легкой промышленности / 03 / 1 / 29.04.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Государственные, Муниципальные; очно-заочная	Международные отношения / 01 / 1 / 41.03.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Российская Федерация	Государственные, Муниципальные; очно-заочная	Международные отношения / 03 / 1 / 41.04.05	21.0	0.0	18.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0	23.0	47.0
Российская Федерация	Государственные, Муниципальные; очно-заочная	Менеджмент / 01 / 1 / 38.03.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Государственные, Муниципальные; очно-заочная	Менеджмент / 03 / 1 / 38.04.02	2.0	0.0	5.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	4.0	10.0
Российская Федерация	Государственные, Муниципальные; очно-заочная	Обучаются второй год на данном курсе, включая находящихся в академическом отпуске: из строки 01 / 05 / 0 / 0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Государственные, Муниципальные; очно-заочная	Обучаются второй год на данном курсе, включая находящихся в академическом отпуске: из строки 02 / 06 / 0 / 0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Государственные, Муниципальные; очно-заочная	Обучаются второй год на данном курсе, включая находящихся в академическом отпуске: из строки 03 / 07 / 0 / 0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0
Российская Федерация	Государственные, Муниципальные; очно-заочная	Обучаются по программам, которые содержат в рамках соответствующего курса обучения отдельные дисциплины (модули) в формате онлайн-курсов: из них с использованием онлайн-курсов сторонних организаций, осуществляющих образовательную деятельность / 09 / 0 / 0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Государственные, Муниципальные; очно-заочная	Обучаются по программам, которые содержат в рамках соответствующего курса обучения отдельные дисциплины (модули) в формате онлайн-курсов: из них с использованием онлайн-курсов сторонних организаций, осуществляющих образовательную деятельность / 11 / 0 / 0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Государственные, Муниципальные; очно-заочная	Обучаются по программам, которые содержат в рамках соответствующего курса обучения отдельные дисциплины (модули) в формате онлайн-курсов: из них с использованием онлайн-курсов сторонних организаций, осуществляющих образовательную деятельность / 13 / 0 / 0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Российская Федерация	Государственные, Муниципальные; очно-заочная	Обучаются по программам, которые содержат в рамках соответствующего курса обучения отдельные дисциплины (модули) в формате онлайн-курсов: из строки 01 / 08 / 0 / 0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Государственные, Муниципальные; очно-заочная	Обучаются по программам, которые содержат в рамках соответствующего курса обучения отдельные дисциплины (модули) в формате онлайн-курсов: из строки 02 / 10 / 0 / 0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Государственные, Муниципальные; очно-заочная	Обучаются по программам, которые содержат в рамках соответствующего курса обучения отдельные дисциплины (модули) в формате онлайн-курсов: из строки 03 / 12 / 0 / 0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
Российская Федерация	Государственные, Муниципальные; очно-заочная	Программы бакалавриата - всего / 01 / 0 / 0	2.0	0.0	3.0	0.0	2.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	5.0	7.0
Российская Федерация	Государственные, Муниципальные; очно-заочная	Программы магистратуры - всего / 03 / 0 / 0	46.0	0.0	40.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	121.0	0.0	46.0	98.0
Российская Федерация	Государственные, Муниципальные; очно-заочная	Программы специалитета - всего / 02 / 0 / 0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Государственные, Муниципальные; очно-заочная	Психология / 01 / 1 / 37.03.01	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0
Российская Федерация	Государственные, Муниципальные; очно-заочная	Психология / 03 / 1 / 37.04.01	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Российская Федерация	Государственные, Муниципальные; очно-заочная	Радиотехника / 01 / 1 / 11.03.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Государственные, Муниципальные; очно-заочная	Сервис / 01 / 1 / 43.03.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Государственные, Муниципальные; очно-заочная	Сестринское дело / 01 / 1 / 34.03.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Государственные, Муниципальные; очно-заочная	Строительство / 01 / 1 / 08.03.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Государственные, Муниципальные; очно-заочная	Театральное искусство / 03 / 1 / 52.04.03	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
Российская Федерация	Государственные, Муниципальные; очно-заочная	Технологические машины и оборудование / 01 / 1 / 15.03.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Государственные, Муниципальные; очно-заочная	Технология изделий легкой промышленности / 01 / 1 / 29.03.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Государственные, Муниципальные; очно-заочная	Технология изделий легкой промышленности / 03 / 1 / 29.04.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Государственные, Муниципальные; очно-заочная	Техносферная безопасность / 01 / 1 / 20.03.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Государственные, Муниципальные; очно-заочная	Туризм / 01 / 1 / 43.03.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Государственные, Муниципальные; очно-заочная	Туризм / 03 / 1 / 43.04.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Государственные, Муниципальные; очно-заочная	Управление персоналом / 01 / 1 / 38.03.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Государственные, Муниципальные; очно-заочная	Филология / 03 / 1 / 45.04.01	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
Российская Федерация	Государственные, Муниципальные; очно-заочная	Экономика / 01 / 1 / 38.03.01	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	2.0
Российская Федерация	Государственные, Муниципальные; очно-заочная	Экономика / 03 / 1 / 38.04.01	9.0	0.0	7.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	8.0	22.0
Российская Федерация	Государственные, Муниципальные; очно-заочная	Юриспруденция / 01 / 1 / 40.03.01	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	2.0
Российская Федерация	Государственные, Муниципальные; очно-заочная	Юриспруденция / 03 / 1 / 40.04.01	12.0	0.0	8.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	7.0	17.0
Российская Федерация	Частные	Актерское искусство / 02 / 1 / 52.05.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные	Бизнес-информатика / 01 / 1 / 38.03.05	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
Российская Федерация	Частные	Вокальное искусство / 01 / 1 / 53.03.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные	Вокальное искусство / 03 / 1 / 53.04.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные	Всего по программам бакалавриата, специалитета и магистратуры (сумма строк 01, 02, 03) / 04 / 0 / 0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	16.0	25.0
Российская Федерация	Частные	Гостиничное дело / 01 / 1 / 43.03.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные	Государственное и муниципальное управление / 01 / 1 / 38.03.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные	Государственное и муниципальное управление / 03 / 1 / 38.04.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные	Дизайн / 01 / 1 / 54.03.01	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
Российская Федерация	Частные	Дизайн / 03 / 1 / 54.04.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Частные	Журналистика / 01 / 1 / 42.03.02	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
