region	tags	indicator	Всего, человек / 3	Из них (из гр.3) имеют образование / высшее / 4	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученую степень / доктора наук / 5	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученую степень / кандидата наук / 6	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученую степень / PhD / 7	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученое звание / профессора / 8	Из них (из гр.3) имеют образование / Из гр.4 имеют: / ученое звание / доцента / 9	Из них (из гр.3) имеют образование / среднее профес-сиональное образование по программам подготовки специалистов среднего звена / 10	Из них (из гр.3) имеют образование / среднее профес-сиональное образование по программам подготовки квалифици- рованных рабочих (служащих) / 11	Из гр.3 женщины / 12	численность работников в пересчете на полную занятость, единиц / 13
Российская Федерация	Всего; персонал	инженеры по телекоммуникациям / 30	863.0	787.0	7.0	21.0	0.0	1.0	0.0	38.0	12.0	175.0	848.4
Российская Федерация	Всего; персонал	инженеры-электроники / 29	1563.0	1421.0	2.0	37.0	0.0	2.0	9.0	75.0	19.0	326.0	1466.1
Российская Федерация	Всего; персонал	иные педагогические работники / 18	7793.0	7333.0	36.0	574.0	3.0	17.0	226.0	330.0	35.0	5929.0	7184.3
Российская Федерация	Всего; персонал	квалифицированные рабочие: монтажники и ремонтники электронного и  телекоммуникационного оборудования / 35	325.0	111.0	3.0	0.0	0.0	0.0	0.0	104.0	37.0	36.0	313.3
Российская Федерация	Всего; персонал	научные работники / 19	17351.0	17081.0	2319.0	7451.0	355.0	1038.0	1418.0	83.0	16.0	7345.0	13950.3
Российская Федерация	Всего; персонал	обслуживающий персонал / 24	79730.0	21537.0	52.0	498.0	0.0	8.0	69.0	19020.0	9045.0	46997.0	75658.4000000001
Российская Федерация	Всего; персонал	педагогические работники - всего (сумма строк 08,18): / 07	222878.0	222377.0	32804.0	124887.0	668.0	20251.0	81936.0	331.0	36.0	133166.0	197245.2
Российская Федерация	Всего; персонал	президент / 04	111.0	111.0	83.0	16.0	1.0	86.0	6.0	0.0	0.0	14.0	107.5
Российская Федерация	Всего; персонал	преподаватели / 16	6652.0	6646.0	8.0	502.0	5.0	0.0	37.0	0.0	1.0	4144.0	5513.6
Российская Федерация	Всего; персонал	производственный персонал / 22	9380.0	3762.0	42.0	381.0	0.0	18.0	45.0	2512.0	845.0	5713.0	8746.1
Российская Федерация	Всего; персонал	проректоры / 05	2896.0	2895.0	699.0	1278.0	13.0	426.0	1046.0	0.0	0.0	1084.0	2856.8
Российская Федерация	Всего; персонал	профессора / 13	27418.0	27416.0	23082.0	2920.0	157.0	14285.0	10300.0	0.0	0.0	10656.0	23313.9
Российская Федерация	Всего; персонал	специалисты высшего уровня квалификации: разработчики и аналитики программного обеспечения  и приложений / 27	4249.0	3960.0	24.0	197.0	3.0	2.0	29.0	101.0	43.0	1468.0	3855.3
Российская Федерация	Всего; персонал	специалисты по базам данных и сетям / 28	2340.0	2092.0	2.0	47.0	1.0	4.0	15.0	126.0	26.0	750.0	2306.3
Российская Федерация	Всего; персонал	специалисты среднего уровня квалификации: специалисты-техники по эксплуатации ИКТ и по поддержке  пользователей ИКТ / 32	3076.0	1730.0	3.0	21.0	0.0	0.0	3.0	655.0	120.0	1090.0	2796.0
Российская Федерация	Всего; персонал	специалисты-техники по телекоммуникациям и радиовещанию / 33	394.0	182.0	3.0	4.0	0.0	0.0	0.0	80.0	33.0	72.0	344.9
Российская Федерация	Всего; персонал	старшие преподаватели / 15	37744.0	37737.0	21.0	4707.0	43.0	6.0	335.0	0.0	0.0	25606.0	32187.0999999999
Российская Федерация	Всего; персонал	техники-электроники / 34	503.0	227.0	1.0	2.0	0.0	0.0	2.0	137.0	31.0	105.0	432.7
Российская Федерация	Всего; персонал	учебно-вспомогательный персонал / 23	84745.0	66689.0	247.0	2412.0	10.0	179.0	654.0	6397.0	1565.0	66236.0	75638.7000000002
Российская Федерация	Государственные, Муниципальные	Из общей численности работников (стр. 01) специалисты по информационным и коммуникационным технологиям – всего (сумма строк 26 - 35) / 25	15074.0	12381.0	73.0	549.0	4.0	15.0	155.0	1273.0	267.0	4646.0	14138.1
Российская Федерация	Государственные, Муниципальные	Из стр.01 – исследователи / 36	30390.0	29660.0	4819.0	13750.0	295.0	2615.0	7076.0	36.0	1.0	15275.0	24832.6
Российская Федерация	Государственные, Муниципальные	Из строки 02 численность руководящего персонала, имеющих учебную нагрузку / 37	5395.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Государственные, Муниципальные	Справка 10. Из общей численности ППС (строки 08 гр.3) педагогические работники, преподающие дисциплины иностранного языка, физической культуры и военной подготовки, которые не определяют направленность (профиль) образовательной программы / 38	17532.0										
Российская Федерация	Государственные, Муниципальные	Справка 11. Численность лиц из ППС (строки 08 гр.3), направленных для преподавания в другую образовательную организацию высшего образования России / 39	523.0										
Российская Федерация	Государственные, Муниципальные	Справка 11. Численность лиц из ППС (строки 08 гр.3), направленных для преподавания за рубеж / 40	321.0										
Российская Федерация	Государственные, Муниципальные	Численность работников - всего (сумма строк 02, 07, 19-24) / 01	533880.0	433353.0	36232.0	137482.0	1044.0	22066.0	84389.0	35811.0	13442.0	336217.0	482191.1
Российская Федерация	Государственные, Муниципальные	административно-хозяйственный персонал / 21	68927.0	57567.0	440.0	2640.0	14.0	278.0	994.0	4888.0	1460.0	54630.0	65367.5000000001
Российская Федерация	Государственные, Муниципальные	ассистенты / 17	13639.0	13638.0	15.0	2721.0	13.0	2.0	41.0	0.0	0.0	8686.0	10833.3
Российская Федерация	Государственные, Муниципальные	в том числе:  профессорско-преподавательский состав - всего: / 08	203454.0	203416.0	31325.0	116704.0	629.0	19386.0	77510.0	0.0	0.0	120339.0	179611.9
Российская Федерация	Государственные, Муниципальные	в том числе:  руководители служб и подразделений в сфере  информационно-коммуникационных технологий / 26	2291.0	2245.0	31.0	266.0	3.0	8.0	103.0	25.0	6.0	525.0	2261.1
Российская Федерация	Государственные, Муниципальные	в том числе:  руководящий персонал - всего / 02	31683.0	30682.0	1766.0	5748.0	37.0	1145.0	3329.0	629.0	138.0	18294.0	31285.1
